"","true","estimated","tissue_spiked","spike_color"
"sample_507",0.1,0.149036674560409,"adipocyte",TRUE
"sample_508",0.1,0.338663942668695,"adipocyte",TRUE
"sample_509",0.1,0.0908677266298327,"adipocyte",TRUE
"sample_510",0.1,0.0627611165399752,"adipocyte",TRUE
"sample_511",0.1,0.178160269286133,"adipocyte",TRUE
"sample_512",0.1,0.0877194902072993,"adipocyte",TRUE
"sample_513",0.1,0,"adipocyte",TRUE
"sample_514",0.1,0.047929793408762,"adipocyte",TRUE
"sample_515",0.1,0.0127454330470561,"adipocyte",TRUE
"sample_516",0.1,0.0983893030952172,"adipocyte",TRUE
"sample_517",0.1,0.0668215592101711,"adipocyte",TRUE
"sample_518",0.1,0.173528250353624,"adipocyte",TRUE
"sample_519",0.1,0.144640253466134,"adipocyte",TRUE
"sample_520",0.1,0.0538185979086482,"adipocyte",TRUE
"sample_521",0.1,0.0736910684767747,"adipocyte",TRUE
"sample_522",0.1,0.14650589305902,"adipocyte",TRUE
"sample_523",0.1,0.091515909989759,"adipocyte",TRUE
"sample_524",0.1,0,"adipocyte",TRUE
"sample_525",0.1,0.14610534465235,"adipocyte",TRUE
"sample_526",0.1,0,"adipocyte",TRUE
"sample_527",0.1,0.0647125607635963,"adipocyte",TRUE
"sample_528",0.1,0.0521459357337284,"adipocyte",TRUE
"sample_529",0.1,0,"adipocyte",TRUE
"sample_530",0.1,0.124157258613042,"adipocyte",TRUE
"sample_531",0.1,0.22895301842834,"adipocyte",TRUE
"sample_532",0.1,0.0133906111307999,"adipocyte",TRUE
"sample_533",0.1,0.285787553193487,"adipocyte",TRUE
"sample_534",0.1,0.0022299149126863,"adipocyte",TRUE
"sample_535",0.1,0.195613698689068,"adipocyte",TRUE
"sample_536",0.1,0.0185174855388961,"adipocyte",TRUE
"sample_537",0.1,0.0957334903967024,"adipocyte",TRUE
"sample_538",0.1,0.0937591024977206,"adipocyte",TRUE
"sample_539",0.1,0.156261472993332,"adipocyte",TRUE
"sample_540",0.1,0.1288583952161,"adipocyte",TRUE
"sample_541",0.1,0.137015384791459,"adipocyte",TRUE
"sample_542",0.1,0,"adipocyte",TRUE
"sample_543",0.1,0,"adipocyte",TRUE
"sample_544",0.1,0.0736534165051051,"adipocyte",TRUE
"sample_545",0.1,0.0614656090118328,"adipocyte",TRUE
"sample_546",0.1,0.167961558579992,"adipocyte",TRUE
"sample_547",0.1,0.105410326177694,"adipocyte",TRUE
"sample_548",0.1,0.178436055294351,"adipocyte",TRUE
"sample_549",0.1,0.0534197471965293,"adipocyte",TRUE
"sample_550",0.1,0.129981712864143,"adipocyte",TRUE
"sample_551",0.1,0.171387156940128,"adipocyte",TRUE
"sample_552",0.1,0.0331739983486676,"adipocyte",TRUE
"sample_553",0.1,0.0708658495561885,"adipocyte",TRUE
"sample_554",0.1,0.0415239389641703,"adipocyte",TRUE
"sample_555",0.1,0.0734991278265491,"adipocyte",TRUE
"sample_556",0.1,0.0994193332320376,"adipocyte",TRUE
"sample_557",0.1,0.050890191023812,"adipocyte",TRUE
"sample_558",0.1,0.0731606927076935,"adipocyte",TRUE
"sample_559",0.1,0.108444794436554,"adipocyte",TRUE
"sample_560",0.1,0.095866095495317,"adipocyte",TRUE
"sample_561",0.1,0.318980103060075,"adipocyte",TRUE
"sample_562",0.1,0,"adipocyte",TRUE
"sample_563",0.1,0.0431114713567093,"adipocyte",TRUE
"sample_564",0.1,0.0177233331908648,"adipocyte",TRUE
"sample_565",0.1,0,"adipocyte",TRUE
"sample_566",0.1,0,"adipocyte",TRUE
"sample_567",0.1,0.0151276366134368,"adipocyte",TRUE
"sample_568",0.1,0.0795600985650848,"adipocyte",TRUE
"sample_569",0.1,0.177798675896119,"adipocyte",TRUE
"sample_570",0.1,0.0883298217933649,"adipocyte",TRUE
"sample_571",0.1,0.098029901521261,"adipocyte",TRUE
"sample_572",0.1,0.0804483625150293,"adipocyte",TRUE
"sample_573",0.1,0.231889820133898,"adipocyte",TRUE
"sample_574",0.1,0.225369567431152,"adipocyte",TRUE
"sample_575",0.1,0.0413167571214109,"adipocyte",TRUE
"sample_576",0.1,0.0330896916656283,"adipocyte",TRUE
"sample_577",0.1,0,"adipocyte",TRUE
"sample_578",0.1,0.0816256003507462,"adipocyte",TRUE
"sample_579",0.1,0.0677267131440895,"adipocyte",TRUE
"sample_580",0.1,0,"adipocyte",TRUE
"sample_581",0.1,0.134591233635456,"adipocyte",TRUE
"sample_582",0.1,0.108746830775864,"adipocyte",TRUE
"sample_583",0.1,0.0939719202146294,"adipocyte",TRUE
"sample_584",0.1,0.0946176473201426,"adipocyte",TRUE
"sample_585",0.1,0.0267611422350606,"adipocyte",TRUE
"sample_586",0.1,0.0539086854360025,"adipocyte",TRUE
"sample_587",0.1,0.133194767061528,"adipocyte",TRUE
"sample_588",0.1,0,"adipocyte",TRUE
"sample_589",0.1,0.0167574861816648,"adipocyte",TRUE
"sample_590",0.1,0,"adipocyte",TRUE
"sample_591",0.1,0,"adipocyte",TRUE
"sample_592",0.1,0.0284669678508494,"adipocyte",TRUE
"sample_593",0.1,0.0591826278696224,"adipocyte",TRUE
"sample_594",0.1,0.051869510748732,"adipocyte",TRUE
"sample_595",0.1,0.0192541320023803,"adipocyte",TRUE
"sample_596",0.1,0.243229732228234,"adipocyte",TRUE
"sample_597",0.1,0.0140953605953096,"adipocyte",TRUE
"sample_598",0.1,0.0978063984146612,"adipocyte",TRUE
"sample_599",0.1,0.0978920334150004,"adipocyte",TRUE
"sample_600",0.1,0.284151999323662,"adipocyte",TRUE
"sample_601",0.15,0,"adipocyte",TRUE
"sample_602",0.15,0.0164753119755019,"adipocyte",TRUE
"sample_603",0.15,0,"adipocyte",TRUE
"sample_604",0.15,0,"adipocyte",TRUE
"sample_605",0.15,0,"adipocyte",TRUE
"sample_606",0.15,0.1251011257061,"adipocyte",TRUE
"sample_607",0.15,0.168770911742078,"adipocyte",TRUE
"sample_608",0.15,0.00748015451958266,"adipocyte",TRUE
"sample_609",0.15,0.136331671523648,"adipocyte",TRUE
"sample_610",0.15,0.141655892126958,"adipocyte",TRUE
"sample_611",0.15,0,"adipocyte",TRUE
"sample_612",0.15,0.0394272585728247,"adipocyte",TRUE
"sample_613",0.15,0.0535571883147314,"adipocyte",TRUE
"sample_614",0.15,0.0788979854442528,"adipocyte",TRUE
"sample_615",0.15,0.0457998956621103,"adipocyte",TRUE
"sample_616",0.15,0.0751688129738932,"adipocyte",TRUE
"sample_617",0.15,0.201958685232289,"adipocyte",TRUE
"sample_618",0.15,0.105015474979141,"adipocyte",TRUE
"sample_619",0.15,0,"adipocyte",TRUE
"sample_620",0.15,0,"adipocyte",TRUE
"sample_621",0.15,0,"adipocyte",TRUE
"sample_622",0.15,0.134459684003862,"adipocyte",TRUE
"sample_623",0.15,0.293913237907979,"adipocyte",TRUE
"sample_624",0.15,0.00507409748404031,"adipocyte",TRUE
"sample_625",0.15,0.231266473050265,"adipocyte",TRUE
"sample_626",0.15,0,"adipocyte",TRUE
"sample_627",0.15,0.268579355683061,"adipocyte",TRUE
"sample_628",0.15,0.129245949781228,"adipocyte",TRUE
"sample_629",0.15,0.00656786825597985,"adipocyte",TRUE
"sample_630",0.15,0.128441850762719,"adipocyte",TRUE
"sample_631",0.15,0.0330831624801595,"adipocyte",TRUE
"sample_632",0.15,0.00500691177420454,"adipocyte",TRUE
"sample_633",0.15,0.123064026216097,"adipocyte",TRUE
"sample_634",0.15,0.0196505610282358,"adipocyte",TRUE
"sample_635",0.15,0.0867130588762814,"adipocyte",TRUE
"sample_636",0.15,0.184660365688633,"adipocyte",TRUE
"sample_637",0.15,0,"adipocyte",TRUE
"sample_638",0.15,0.0422720879599804,"adipocyte",TRUE
"sample_639",0.15,0.0531008827732631,"adipocyte",TRUE
"sample_640",0.15,0.316894434445245,"adipocyte",TRUE
"sample_641",0.15,0,"adipocyte",TRUE
"sample_642",0.15,0.100288599753315,"adipocyte",TRUE
"sample_643",0.15,0.150830591768061,"adipocyte",TRUE
"sample_644",0.15,0.0505010607271174,"adipocyte",TRUE
"sample_645",0.15,0.107323005246374,"adipocyte",TRUE
"sample_646",0.15,0.0213101078826038,"adipocyte",TRUE
"sample_647",0.15,0,"adipocyte",TRUE
"sample_648",0.15,0.131959125091025,"adipocyte",TRUE
"sample_649",0.15,0.182115405925076,"adipocyte",TRUE
"sample_650",0.15,0.303588751833672,"adipocyte",TRUE
"sample_651",0.15,0.173486865622184,"adipocyte",TRUE
"sample_652",0.15,0.0603469014342279,"adipocyte",TRUE
"sample_653",0.15,0.200414834567875,"adipocyte",TRUE
"sample_654",0.15,0.0452933485910895,"adipocyte",TRUE
"sample_655",0.15,0.155254210147013,"adipocyte",TRUE
"sample_656",0.15,0.102506913879868,"adipocyte",TRUE
"sample_657",0.15,0.139037861408153,"adipocyte",TRUE
"sample_658",0.15,0,"adipocyte",TRUE
"sample_659",0.15,0.0985311917379327,"adipocyte",TRUE
"sample_660",0.15,0,"adipocyte",TRUE
"sample_661",0.15,0.185053434961015,"adipocyte",TRUE
"sample_662",0.15,0.0911168825972362,"adipocyte",TRUE
"sample_663",0.15,0.195197452837956,"adipocyte",TRUE
"sample_664",0.15,0.111654201561335,"adipocyte",TRUE
"sample_665",0.15,0.017127936964891,"adipocyte",TRUE
"sample_666",0.15,0,"adipocyte",TRUE
"sample_667",0.15,0,"adipocyte",TRUE
"sample_668",0.15,0.22753395290223,"adipocyte",TRUE
"sample_669",0.15,0.019531456725867,"adipocyte",TRUE
"sample_670",0.15,0.168027244871257,"adipocyte",TRUE
"sample_671",0.15,0.0939713597457521,"adipocyte",TRUE
"sample_672",0.15,0.155604489006285,"adipocyte",TRUE
"sample_673",0.15,0.0392295799639589,"adipocyte",TRUE
"sample_674",0.15,0,"adipocyte",TRUE
"sample_675",0.15,0,"adipocyte",TRUE
"sample_676",0.15,0.0901958354154232,"adipocyte",TRUE
"sample_677",0.15,0.0343259733016048,"adipocyte",TRUE
"sample_678",0.15,0,"adipocyte",TRUE
"sample_679",0.15,0.0463149219261943,"adipocyte",TRUE
"sample_680",0.15,0.0141840354109032,"adipocyte",TRUE
"sample_681",0.15,0.086452007657676,"adipocyte",TRUE
"sample_682",0.15,0.0688461672322891,"adipocyte",TRUE
"sample_683",0.15,0.127355191591144,"adipocyte",TRUE
"sample_684",0.15,0.146891611041358,"adipocyte",TRUE
"sample_685",0.15,0.183817774950373,"adipocyte",TRUE
"sample_686",0.15,0.153428217667734,"adipocyte",TRUE
"sample_687",0.15,0,"adipocyte",TRUE
"sample_688",0.15,0,"adipocyte",TRUE
"sample_689",0.15,0.137655254918881,"adipocyte",TRUE
"sample_690",0.15,0.0243681706254299,"adipocyte",TRUE
"sample_691",0.15,0.0954089136100983,"adipocyte",TRUE
"sample_692",0.15,0.0507126292619168,"adipocyte",TRUE
"sample_693",0.15,0.157172130331832,"adipocyte",TRUE
"sample_694",0.15,0.0713147272159668,"adipocyte",TRUE
"sample_695",0.15,0.1865782587112,"adipocyte",TRUE
"sample_696",0.15,0.18492821520115,"adipocyte",TRUE
"sample_697",0.15,0.0316446483684434,"adipocyte",TRUE
"sample_698",0.15,0.0749501895743908,"adipocyte",TRUE
"sample_699",0.15,0.0495035345883304,"adipocyte",TRUE
"sample_700",0.15,0.222293102606387,"adipocyte",TRUE
"sample_701",0.15,0.0284586338850693,"adipocyte",TRUE
"sample_702",0.15,0.0425398164179924,"adipocyte",TRUE
"sample_703",0.15,0.107531661966385,"adipocyte",TRUE
"sample_704",0.15,0.11818476966572,"adipocyte",TRUE
"sample_705",0.15,0.110975467476941,"adipocyte",TRUE
"sample_706",0.15,0.187215963795079,"adipocyte",TRUE
"sample_707",0.15,0.0293031849508782,"adipocyte",TRUE
"sample_708",0.15,0.0592311893370182,"adipocyte",TRUE
"sample_709",0.15,0.0810472828107564,"adipocyte",TRUE
"sample_710",0.15,0,"adipocyte",TRUE
"sample_711",0.15,0,"adipocyte",TRUE
"sample_712",0.15,0.201120792041674,"adipocyte",TRUE
"sample_713",0.15,0,"adipocyte",TRUE
"sample_714",0.15,0.16493581065779,"adipocyte",TRUE
"sample_715",0.15,0.0243989379771272,"adipocyte",TRUE
"sample_716",0.15,0.150242422669306,"adipocyte",TRUE
"sample_717",0.15,0.0267639072203675,"adipocyte",TRUE
"sample_718",0.15,0.148742726525028,"adipocyte",TRUE
"sample_719",0.15,0.139550103609698,"adipocyte",TRUE
"sample_720",0.15,0.0478090906825693,"adipocyte",TRUE
"sample_721",0.15,0.0547284653094299,"adipocyte",TRUE
"sample_722",0.15,0.16658571164216,"adipocyte",TRUE
"sample_723",0.15,0.0797469890787564,"adipocyte",TRUE
"sample_724",0.15,0.258714413051101,"adipocyte",TRUE
"sample_725",0.15,0.130057578621757,"adipocyte",TRUE
"sample_726",0.15,0.209636073665309,"adipocyte",TRUE
"sample_727",0.15,0.0977161008324091,"adipocyte",TRUE
"sample_728",0.15,0,"adipocyte",TRUE
"sample_729",0.15,0.0563885160631716,"adipocyte",TRUE
"sample_730",0.15,0.196766453498312,"adipocyte",TRUE
"sample_731",0.15,0.0743346328379136,"adipocyte",TRUE
"sample_732",0.15,0.0416460908123893,"adipocyte",TRUE
"sample_733",0.15,0.0796023873367955,"adipocyte",TRUE
"sample_734",0.15,0.161146110768232,"adipocyte",TRUE
"sample_735",0.15,0.00237978937115252,"adipocyte",TRUE
"sample_736",0.15,0.289096302473906,"adipocyte",TRUE
"sample_737",0.15,0.193718045227032,"adipocyte",TRUE
"sample_738",0.15,0.0662783377268673,"adipocyte",TRUE
"sample_739",0.15,0.0660805382264963,"adipocyte",TRUE
"sample_740",0.15,0.13734826712529,"adipocyte",TRUE
"sample_741",0.15,0.158049207772251,"adipocyte",TRUE
"sample_742",0.15,0.111996718726971,"adipocyte",TRUE
"sample_743",0.15,0.268188669219994,"adipocyte",TRUE
"sample_744",0.15,0,"adipocyte",TRUE
"sample_745",0.15,0.0310440325947664,"adipocyte",TRUE
"sample_746",0.15,0,"adipocyte",TRUE
"sample_747",0.15,0.172717002922392,"adipocyte",TRUE
"sample_748",0.15,0.25962898168839,"adipocyte",TRUE
"sample_749",0.15,0,"adipocyte",TRUE
"sample_750",0.15,0.155180688755274,"adipocyte",TRUE
"sample_751",0.15,0.0113727548690656,"adipocyte",TRUE
"sample_752",0.15,0.000423469350585958,"adipocyte",TRUE
"sample_753",0.15,0.0583430043282514,"adipocyte",TRUE
"sample_754",0.15,0.155817248036852,"adipocyte",TRUE
"sample_755",0.15,0.113075983438967,"adipocyte",TRUE
"sample_756",0.15,0.195017290056701,"adipocyte",TRUE
"sample_757",0.15,0.189973330929061,"adipocyte",TRUE
"sample_758",0.15,0,"adipocyte",TRUE
"sample_759",0.15,0,"adipocyte",TRUE
"sample_760",0.15,0.187558418186654,"adipocyte",TRUE
"sample_761",0.15,0.148936545720573,"adipocyte",TRUE
"sample_762",0.15,0.146012815179492,"adipocyte",TRUE
"sample_763",0.15,0.246489580965014,"adipocyte",TRUE
"sample_764",0.15,0.166448432144588,"adipocyte",TRUE
"sample_765",0.15,0.0829958099081271,"adipocyte",TRUE
"sample_766",0.15,0.0523201170696157,"adipocyte",TRUE
"sample_767",0.15,0.194349823387389,"adipocyte",TRUE
"sample_768",0.15,0.0993848976746703,"adipocyte",TRUE
"sample_769",0.15,0,"adipocyte",TRUE
"sample_770",0.15,0.12625395861812,"adipocyte",TRUE
"sample_771",0.15,0.255098358057618,"adipocyte",TRUE
"sample_772",0.15,0.186662969122332,"adipocyte",TRUE
"sample_773",0.15,0.121609714292368,"adipocyte",TRUE
"sample_774",0.15,0.127371968786857,"adipocyte",TRUE
"sample_775",0.15,0.133567253022962,"adipocyte",TRUE
"sample_776",0.15,0.123431152385001,"adipocyte",TRUE
"sample_777",0.15,0.209593510826788,"adipocyte",TRUE
"sample_778",0.15,0,"adipocyte",TRUE
"sample_779",0.15,0.244298055530347,"adipocyte",TRUE
"sample_780",0.15,0.0473478775042848,"adipocyte",TRUE
"sample_781",0.15,0.10274415300881,"adipocyte",TRUE
"sample_782",0.15,0.0604822996868086,"adipocyte",TRUE
"sample_783",0.15,0.130693351444536,"adipocyte",TRUE
"sample_784",0.15,0.0615655721916884,"adipocyte",TRUE
"sample_785",0.15,0.153675468538806,"adipocyte",TRUE
"sample_786",0.15,0.145243580965409,"adipocyte",TRUE
"sample_787",0.15,0.10218905636058,"adipocyte",TRUE
"sample_788",0.15,0.169049385589957,"adipocyte",TRUE
"sample_789",0.15,0.179259882719415,"adipocyte",TRUE
"sample_790",0.15,0,"adipocyte",TRUE
"sample_791",0.15,0.258450006196017,"adipocyte",TRUE
"sample_792",0.15,0,"adipocyte",TRUE
"sample_793",0.15,0,"adipocyte",TRUE
"sample_794",0.15,0.154894818511265,"adipocyte",TRUE
"sample_795",0.15,0,"adipocyte",TRUE
"sample_796",0.15,0.188672830761013,"adipocyte",TRUE
"sample_797",0.15,0.103679917939051,"adipocyte",TRUE
"sample_798",0.15,0.119870920462917,"adipocyte",TRUE
"sample_799",0.15,0.224407313827113,"adipocyte",TRUE
"sample_800",0.15,0,"adipocyte",TRUE
"sample_801",0.2,0.093272256266718,"adipocyte",TRUE
"sample_802",0.2,0.00234495475469078,"adipocyte",TRUE
"sample_803",0.2,0.158282460974051,"adipocyte",TRUE
"sample_804",0.2,0.277706406284798,"adipocyte",TRUE
"sample_805",0.2,0,"adipocyte",TRUE
"sample_806",0.2,0.246292776832654,"adipocyte",TRUE
"sample_807",0.2,0.114962539473184,"adipocyte",TRUE
"sample_808",0.2,0.161782550380918,"adipocyte",TRUE
"sample_809",0.2,0.129137890560418,"adipocyte",TRUE
"sample_810",0.2,0,"adipocyte",TRUE
"sample_811",0.2,0.108293831587107,"adipocyte",TRUE
"sample_812",0.2,0.125706381139108,"adipocyte",TRUE
"sample_813",0.2,0.15658634796977,"adipocyte",TRUE
"sample_814",0.2,0.208431193681124,"adipocyte",TRUE
"sample_815",0.2,0.131732564893141,"adipocyte",TRUE
"sample_816",0.2,0.224980011294933,"adipocyte",TRUE
"sample_817",0.2,0.025977253724993,"adipocyte",TRUE
"sample_818",0.2,0.049919959470034,"adipocyte",TRUE
"sample_819",0.2,0.150644258071486,"adipocyte",TRUE
"sample_820",0.2,0.14785966254214,"adipocyte",TRUE
"sample_821",0.2,0,"adipocyte",TRUE
"sample_822",0.2,0.189673286489635,"adipocyte",TRUE
"sample_823",0.2,0.0446937463644654,"adipocyte",TRUE
"sample_824",0.2,0.266156571547152,"adipocyte",TRUE
"sample_825",0.2,0,"adipocyte",TRUE
"sample_826",0.2,0.248818314426606,"adipocyte",TRUE
"sample_827",0.2,0.185799476636921,"adipocyte",TRUE
"sample_828",0.2,0,"adipocyte",TRUE
"sample_829",0.2,0.0852662680131472,"adipocyte",TRUE
"sample_830",0.2,0.177709806987254,"adipocyte",TRUE
"sample_831",0.2,0.156833924807977,"adipocyte",TRUE
"sample_832",0.2,0.200839842967446,"adipocyte",TRUE
"sample_833",0.2,0.063833116215188,"adipocyte",TRUE
"sample_834",0.2,0.221114823269588,"adipocyte",TRUE
"sample_835",0.2,0.253949383778327,"adipocyte",TRUE
"sample_836",0.2,0.167985138504538,"adipocyte",TRUE
"sample_837",0.2,0.0934751651206378,"adipocyte",TRUE
"sample_838",0.2,0.134364007598681,"adipocyte",TRUE
"sample_839",0.2,0.0645921039724139,"adipocyte",TRUE
"sample_840",0.2,0.157479305161933,"adipocyte",TRUE
"sample_841",0.2,0.0393903971060246,"adipocyte",TRUE
"sample_842",0.2,0.141000232485685,"adipocyte",TRUE
"sample_843",0.2,0.107486999892785,"adipocyte",TRUE
"sample_844",0.2,0.0218828622471696,"adipocyte",TRUE
"sample_845",0.2,0.080158214038639,"adipocyte",TRUE
"sample_846",0.2,0.0927808745363278,"adipocyte",TRUE
"sample_847",0.2,0.0916045194117835,"adipocyte",TRUE
"sample_848",0.2,0.196530485222562,"adipocyte",TRUE
"sample_849",0.2,0.192932709152791,"adipocyte",TRUE
"sample_850",0.2,0.170623284530853,"adipocyte",TRUE
"sample_851",0.2,0,"adipocyte",TRUE
"sample_852",0.2,0.217775789749326,"adipocyte",TRUE
"sample_853",0.2,0.10875695619032,"adipocyte",TRUE
"sample_854",0.2,0.038957549466211,"adipocyte",TRUE
"sample_855",0.2,0.103425039375045,"adipocyte",TRUE
"sample_856",0.2,0.0929410473912326,"adipocyte",TRUE
"sample_857",0.2,0.108108440975483,"adipocyte",TRUE
"sample_858",0.2,0.293117531601129,"adipocyte",TRUE
"sample_859",0.2,0.216114458396946,"adipocyte",TRUE
"sample_860",0.2,0.131576848508692,"adipocyte",TRUE
"sample_861",0.2,0.151497269138326,"adipocyte",TRUE
"sample_862",0.2,0.130757276032062,"adipocyte",TRUE
"sample_863",0.2,0.3409168598299,"adipocyte",TRUE
"sample_864",0.2,0.165642987478171,"adipocyte",TRUE
"sample_865",0.2,0.222797667590056,"adipocyte",TRUE
"sample_866",0.2,0.148632855380823,"adipocyte",TRUE
"sample_867",0.2,0.310793277823298,"adipocyte",TRUE
"sample_868",0.2,0.238133087701109,"adipocyte",TRUE
"sample_869",0.2,0.331388784025581,"adipocyte",TRUE
"sample_870",0.2,0.198962106042667,"adipocyte",TRUE
"sample_871",0.2,0.197004854247237,"adipocyte",TRUE
"sample_872",0.2,0.185364295467605,"adipocyte",TRUE
"sample_873",0.2,0.13798810458588,"adipocyte",TRUE
"sample_874",0.2,0,"adipocyte",TRUE
"sample_875",0.2,0,"adipocyte",TRUE
"sample_876",0.2,0.0493276052187811,"adipocyte",TRUE
"sample_877",0.2,0.0113066131582542,"adipocyte",TRUE
"sample_878",0.2,0.194046316378028,"adipocyte",TRUE
"sample_879",0.2,0.25019679952281,"adipocyte",TRUE
"sample_880",0.2,0,"adipocyte",TRUE
"sample_881",0.2,0.0884237342712491,"adipocyte",TRUE
"sample_882",0.2,0.196270986923478,"adipocyte",TRUE
"sample_883",0.2,0,"adipocyte",TRUE
"sample_884",0.2,0.114071780479163,"adipocyte",TRUE
"sample_885",0.2,0.0857229650533488,"adipocyte",TRUE
"sample_886",0.2,0.168096375513881,"adipocyte",TRUE
"sample_887",0.2,0.133065619148152,"adipocyte",TRUE
"sample_888",0.2,0.147734890806511,"adipocyte",TRUE
"sample_889",0.2,0.0472014223339762,"adipocyte",TRUE
"sample_890",0.2,0.290348276209745,"adipocyte",TRUE
"sample_891",0.2,0.197115556577813,"adipocyte",TRUE
"sample_892",0.2,0.29185817765629,"adipocyte",TRUE
"sample_893",0.2,0.0466563044873291,"adipocyte",TRUE
"sample_894",0.2,0.191881181833639,"adipocyte",TRUE
"sample_895",0.2,0.170503369531065,"adipocyte",TRUE
"sample_896",0.2,0.147457377787369,"adipocyte",TRUE
"sample_897",0.2,0.0231832657624153,"adipocyte",TRUE
"sample_898",0.2,0.114374672951213,"adipocyte",TRUE
"sample_899",0.2,0.0794089770918662,"adipocyte",TRUE
"sample_900",0.2,0.153852498085442,"adipocyte",TRUE
"sample_901",0.2,0.158140051424881,"adipocyte",TRUE
"sample_902",0.2,0.193983866712394,"adipocyte",TRUE
"sample_903",0.2,0.146814712146057,"adipocyte",TRUE
"sample_904",0.2,0,"adipocyte",TRUE
"sample_905",0.2,0.0418979363943125,"adipocyte",TRUE
"sample_906",0.2,0.157743182682283,"adipocyte",TRUE
"sample_907",0.2,0.0652604983033196,"adipocyte",TRUE
"sample_908",0.2,0.194919453292405,"adipocyte",TRUE
"sample_909",0.2,0.173661494396938,"adipocyte",TRUE
"sample_910",0.2,0.0426791992894238,"adipocyte",TRUE
"sample_911",0.2,0.15253228988455,"adipocyte",TRUE
"sample_912",0.2,0.258564547606937,"adipocyte",TRUE
"sample_913",0.2,0.160645161304951,"adipocyte",TRUE
"sample_914",0.2,0.133403382729391,"adipocyte",TRUE
"sample_915",0.2,0.0748928674704528,"adipocyte",TRUE
"sample_916",0.2,0.243921800184734,"adipocyte",TRUE
"sample_917",0.2,0.0909959253084557,"adipocyte",TRUE
"sample_918",0.2,0.200907707138911,"adipocyte",TRUE
"sample_919",0.2,0.0962143759008538,"adipocyte",TRUE
"sample_920",0.2,0.223893204166413,"adipocyte",TRUE
"sample_921",0.2,0.295295308379536,"adipocyte",TRUE
"sample_922",0.2,0.0710424285463342,"adipocyte",TRUE
"sample_923",0.2,0.0912133579161499,"adipocyte",TRUE
"sample_924",0.2,0.093203732890604,"adipocyte",TRUE
"sample_925",0.2,0.0857248445219664,"adipocyte",TRUE
"sample_926",0.2,0,"adipocyte",TRUE
"sample_927",0.2,0.181066518989099,"adipocyte",TRUE
"sample_928",0.2,0.0244045608135252,"adipocyte",TRUE
"sample_929",0.2,0.111849910429035,"adipocyte",TRUE
"sample_930",0.2,0.171842516696377,"adipocyte",TRUE
"sample_931",0.2,0.0738807349406713,"adipocyte",TRUE
"sample_932",0.2,0.260575413077871,"adipocyte",TRUE
"sample_933",0.2,0.170887287866989,"adipocyte",TRUE
"sample_934",0.2,0.118680583555808,"adipocyte",TRUE
"sample_935",0.2,0.0692266144877384,"adipocyte",TRUE
"sample_936",0.2,0.148538897702443,"adipocyte",TRUE
