"y","x","P_trans","t_adj"
"%lymphocytes","skin",1.85293511649023,"1"
"%lymphocytes","spleen",0.0856326476103129,""
"%lymphocytes","stomach",3.41699021786657,"111"
"eGFR","adipocyte",0.96944615589424,""
"eGFR","artery",0.134451785500005,""
"eGFR","bladder",1.42916951409167,""
"eGFR","bone",0.170537244995958,""
"eGFR","bowel",2.53496315667389,"1"
"eGFR","brain",2.18147673366898,"1"
"eGFR","heart",0.212422293562474,""
"eGFR","kidney",0.170782979979059,""
"eGFR","liver",0.138610557836675,""
"eGFR","lung",0.548351056210396,""
"eGFR","lymph node",0.860955246619546,""
"eGFR","nerve",0.458643834354896,""
"eGFR","pancreas",1.14491451710235,""
"eGFR","pleurae",0.248015918329761,""
"eGFR","salivary gland",0.118760892036788,""
"eGFR","skin",0.335574692492345,""
"eGFR","spleen",0.659986133607632,""
"eGFR","stomach",1.05229864740082,""
"Diabetes","adipocyte",0.0274224420798161,""
"Diabetes","artery",1.0732532692937,""
"Diabetes","bladder",1.041578210905,""
"Diabetes","bone",1.08519880145135,""
"Diabetes","bowel",0.536855580097782,""
"Diabetes","brain",1.22896139188486,""
"Diabetes","heart",0.0203860468084977,""
"Diabetes","kidney",0.870212272890867,""
"Diabetes","liver",0.280360404429348,""
"Diabetes","lung",0.0154411665767452,""
"Diabetes","lymph node",0.178355571675941,""
"Diabetes","nerve",0.13685922524691,""
"Diabetes","pancreas",0.46518721790649,""
"Diabetes","pleurae",0.515749699914653,""
"Diabetes","salivary gland",0.661459631758931,""
"Diabetes","skin",0.00503941622867281,""
"Diabetes","spleen",0.291292621235459,""
"Diabetes","stomach",0.216360132760999,""
"Fasting blood glucose","adipocyte",0.204730425792436,""
"Fasting blood glucose","artery",0.409851110043085,""
"Fasting blood glucose","bladder",0.187283841281236,""
"Fasting blood glucose","bone",1.95975433603174,"1"
"Fasting blood glucose","bowel",0.61271447685766,""
"Fasting blood glucose","brain",0.940953355698474,""
"Fasting blood glucose","heart",0.475150064077599,""
"Fasting blood glucose","kidney",0.411685620352057,""
"Fasting blood glucose","liver",0.047189627669377,""
"Fasting blood glucose","lung",0.510014458139197,""
"Fasting blood glucose","lymph node",0.208624812112825,""
"Fasting blood glucose","nerve",0.368076973387367,""
"Fasting blood glucose","pancreas",0.0768465904835198,""
"Fasting blood glucose","pleurae",2.10704154383681,"1"
"Fasting blood glucose","salivary gland",0.0793250760204346,""
"Fasting blood glucose","skin",0.00161750065363749,""
"Fasting blood glucose","spleen",0.403622650826757,""
"Fasting blood glucose","stomach",1.09266331579573,""
"Hemoglobin A1c","adipocyte",0.335896847129516,""
"Hemoglobin A1c","artery",1.06464782729075,""
"Hemoglobin A1c","bladder",0.355206838045689,""
"Hemoglobin A1c","bone",1.22036455801941,""
"Hemoglobin A1c","bowel",0.250606343455632,""
"Hemoglobin A1c","brain",0.824470868250373,""
"Hemoglobin A1c","heart",0.144425902796052,""
"Hemoglobin A1c","kidney",0.816457535598384,""
"Hemoglobin A1c","liver",0.356047307388285,""
"Hemoglobin A1c","lung",0.149189448632858,""
"Hemoglobin A1c","lymph node",0.0810131903417219,""
"Hemoglobin A1c","nerve",1.01958958181592,""
"Hemoglobin A1c","pancreas",1.24276604045663,""
"Hemoglobin A1c","pleurae",1.5536325346789,""
"Hemoglobin A1c","salivary gland",1.23090073852656,""
"Hemoglobin A1c","skin",0.0358896442013742,""
"Hemoglobin A1c","spleen",0.267964802402642,""
"Hemoglobin A1c","stomach",0.0388028806768992,""
"Fev1/fvc","adipocyte",0.385875215247274,""
"Fev1/fvc","artery",0.182109653503641,""
"Fev1/fvc","bladder",0.0507435590639296,""
"Fev1/fvc","bone",1.06101706975235,""
"Fev1/fvc","bowel",1.00822126771679,""
"Fev1/fvc","brain",0.0834986244527447,""
"Fev1/fvc","heart",0.079317104971343,""
"Fev1/fvc","kidney",0.147587430623772,""
"Fev1/fvc","liver",0.11378607905675,""
"Fev1/fvc","lung",1.48542351705871,""
"Fev1/fvc","lymph node",0.0787823169335731,""
"Fev1/fvc","nerve",0.157673057002699,""
"Fev1/fvc","pancreas",0.536189011126334,""
"Fev1/fvc","pleurae",0.629097338841037,""
"Fev1/fvc","salivary gland",0.174916888681845,""
"Fev1/fvc","skin",1.50270335676846,""
"Fev1/fvc","spleen",0.146712242529115,""
"Fev1/fvc","stomach",0.778812990156315,""
"Lung diseases","adipocyte",0.00479304192969437,""
"Lung diseases","artery",1.74089752698123,"1"
"Lung diseases","bladder",0.109175815068914,""
"Lung diseases","bone",0.284529290559104,""
"Lung diseases","bowel",0.345793429172772,""
"Lung diseases","brain",1.53109752111186,"1"
"Lung diseases","heart",0.362849411825127,""
"Lung diseases","kidney",1.65695009769738,"1"
"Lung diseases","liver",0.273179582476828,""
"Lung diseases","lung",0.100087626104152,""
"Lung diseases","lymph node",0.918242118839555,""
"Lung diseases","nerve",0.244921110192378,""
"Lung diseases","pancreas",1.22558097557397,""
"Lung diseases","pleurae",0.336592561165913,""
"Lung diseases","salivary gland",0.486413883007898,""
"Lung diseases","skin",0.056266701417963,""
"Lung diseases","spleen",0.00283066135952641,""
"Lung diseases","stomach",0.0628064248494868,""
"Coronary heart diseases","adipocyte",1.33816748126294,""
"Coronary heart diseases","artery",0.624220519910012,""
"Coronary heart diseases","bladder",0.844974012691081,""
"Coronary heart diseases","bone",1.5385022397675,""
"Coronary heart diseases","bowel",0.351739008446846,""
"Coronary heart diseases","brain",1.76519700658598,""
"Coronary heart diseases","heart",0.694359450235389,""
"Coronary heart diseases","kidney",0.132049061726281,""
"Coronary heart diseases","liver",0.384192660483502,""
"Coronary heart diseases","lung",0.296515098256461,""
"Coronary heart diseases","lymph node",1.22511560005942,""
"Coronary heart diseases","nerve",0.275532346302116,""
"Coronary heart diseases","pancreas",0.626367830837014,""
"Coronary heart diseases","pleurae",0.180300069382546,""
"Coronary heart diseases","salivary gland",0.879689261854465,""
"Coronary heart diseases","skin",0.627790357151052,""
"Coronary heart diseases","spleen",1.16794770432344,""
"Coronary heart diseases","stomach",0.629901804237003,""
"Mean arterial pressure","adipocyte",0.311878569294211,""
"Mean arterial pressure","artery",1.36169731375961,""
"Mean arterial pressure","bladder",0.673258933736444,""
"Mean arterial pressure","bone",1.04329614974436,""
"Mean arterial pressure","bowel",0.100745268776892,""
"Mean arterial pressure","brain",1.19208289450823,""
"Mean arterial pressure","heart",0.271645462206316,""
"Mean arterial pressure","kidney",0.300672706279557,""
"Mean arterial pressure","liver",0.327995017617921,""
"Mean arterial pressure","lung",0.861561992959009,""
"Mean arterial pressure","lymph node",0.443060583275926,""
"Mean arterial pressure","nerve",0.259553496056596,""
"Mean arterial pressure","pancreas",0.187596370598046,""
"Mean arterial pressure","pleurae",0.0147199264079966,""
"Mean arterial pressure","salivary gland",0.0692224707602891,""
"Mean arterial pressure","skin",1.00663376781784,""
"Mean arterial pressure","spleen",0.434898427145946,""
"Mean arterial pressure","stomach",2.48483488192785,"1"
"Arterial stiffness (c)","adipocyte",0.252989615189005,""
"Arterial stiffness (c)","artery",0.20784048547452,""
"Arterial stiffness (c)","bladder",0.0644390025206124,""
"Arterial stiffness (c)","bone",0.592861234216277,""
"Arterial stiffness (c)","bowel",0.593912056902203,""
"Arterial stiffness (c)","brain",0.196218779245566,""
"Arterial stiffness (c)","heart",0.134246830543879,""
"Arterial stiffness (c)","kidney",0.262895126886477,""
"Arterial stiffness (c)","liver",0.280035856896612,""
"Arterial stiffness (c)","lung",0.547149715930586,""
"Arterial stiffness (c)","lymph node",0.022587257090113,""
"Arterial stiffness (c)","nerve",0.19801939441108,""
"Arterial stiffness (c)","pancreas",0.401722538299212,""
"Arterial stiffness (c)","pleurae",0.301867525298265,""
"Arterial stiffness (c)","salivary gland",0.117707971049329,""
"Arterial stiffness (c)","skin",0.200218309729864,""
"Arterial stiffness (c)","spleen",0.0393311456699699,""
"Arterial stiffness (c)","stomach",0.116161465850765,""
"Arterial stiffness","adipocyte",0.0885550211314312,""
"Arterial stiffness","artery",0.0472788475158676,""
"Arterial stiffness","bladder",0.0603010094821231,""
"Arterial stiffness","bone",0.117099319267068,""
"Arterial stiffness","bowel",1.99572302662047,"1"
"Arterial stiffness","brain",0.000659211770636663,""
"Arterial stiffness","heart",0.182180767580304,""
"Arterial stiffness","kidney",0.527376570675852,""
"Arterial stiffness","liver",0.439374682956731,""
"Arterial stiffness","lung",0.442645181042419,""
"Arterial stiffness","lymph node",0.658043066001131,""
"Arterial stiffness","nerve",0.104716557965492,""
"Arterial stiffness","pancreas",0.212405727126559,""
"Arterial stiffness","pleurae",0.155751989959663,""
"Arterial stiffness","salivary gland",0.0862254741272596,""
"Arterial stiffness","skin",0.295373139599493,""
"Arterial stiffness","spleen",0.511286047472069,""
"Arterial stiffness","stomach",0.293257771758688,""
"Lung function decline","adipocyte",0.750081951437413,""
"Lung function decline","artery",0.294777099877279,""
"Lung function decline","bladder",0.609090975773446,""
"Lung function decline","bone",0.223094121862566,""
"Lung function decline","bowel",1.06724800009125,""
"Lung function decline","brain",0.108699455196374,""
"Lung function decline","heart",1.88088810191215,"1"
"Lung function decline","kidney",0.572173969438905,""
"Lung function decline","liver",0.314599324424867,""
"Lung function decline","lung",1.89196795595398,"1"
"Lung function decline","lymph node",0.462700105155725,""
"Lung function decline","nerve",1.76712094693466,"1"
"Lung function decline","pancreas",0.2354862335329,""
"Lung function decline","pleurae",0.0234526192013766,""
"Lung function decline","salivary gland",0.624982936975581,""
"Lung function decline","skin",1.01176091183665,""
"Lung function decline","spleen",0.230531161671972,""
"Lung function decline","stomach",0.117865797506412,""
