"heart","yr_dif","fit","lwr","upr"
2.26684511919859,0,1.53347582939207,1.43863732433941,1.62831433444473
1.12685347332498,0,1.53347582939207,1.43863732433941,1.62831433444473
1.51495205400465,0,1.53347582939207,1.43863732433941,1.62831433444473
0.913981067727149,0,1.53347582939207,1.43863732433941,1.62831433444473
1.57904382416928,0,1.53347582939207,1.43863732433941,1.62831433444473
1.39453617204196,0,1.53347582939207,1.43863732433941,1.62831433444473
1.4364819896959,0,1.53347582939207,1.43863732433941,1.62831433444473
1.34921448183183,0,1.53347582939207,1.43863732433941,1.62831433444473
1.43320042217891,0,1.53347582939207,1.43863732433941,1.62831433444473
1.30615727326925,0,1.53347582939207,1.43863732433941,1.62831433444473
1.07775970974899,0,1.53347582939207,1.43863732433941,1.62831433444473
1.07775970974899,0,1.53347582939207,1.43863732433941,1.62831433444473
1.71539097231914,0,1.53347582939207,1.43863732433941,1.62831433444473
2.59014769835893,0,1.53347582939207,1.43863732433941,1.62831433444473
1.04100578637918,0,1.53347582939207,1.43863732433941,1.62831433444473
1.77761477763616,0,1.53347582939207,1.43863732433941,1.62831433444473
1.02929116486122,0,1.53347582939207,1.43863732433941,1.62831433444473
0.201476964302009,0,1.53347582939207,1.43863732433941,1.62831433444473
1.19607896052376,0,1.53347582939207,1.43863732433941,1.62831433444473
1.51110712527015,0,1.53347582939207,1.43863732433941,1.62831433444473
1.13752459212846,0,1.53347582939207,1.43863732433941,1.62831433444473
1.55487280264472,0,1.53347582939207,1.43863732433941,1.62831433444473
2.88605951291603,0,1.53347582939207,1.43863732433941,1.62831433444473
0.254483356906228,0,1.53347582939207,1.43863732433941,1.62831433444473
0.486189500464797,0,1.53347582939207,1.43863732433941,1.62831433444473
1.8264770005262,0,1.53347582939207,1.43863732433941,1.62831433444473
1.42450336646028,0,1.53347582939207,1.43863732433941,1.62831433444473
1.48128704957435,0,1.53347582939207,1.43863732433941,1.62831433444473
1.71337418119208,0,1.53347582939207,1.43863732433941,1.62831433444473
2.05393494491184,0,1.53347582939207,1.43863732433941,1.62831433444473
1.95668986484596,0,1.53347582939207,1.43863732433941,1.62831433444473
0.898172145305915,0,1.53347582939207,1.43863732433941,1.62831433444473
1.48203258283976,0,1.53347582939207,1.43863732433941,1.62831433444473
1.74755710223693,0,1.53347582939207,1.43863732433941,1.62831433444473
1.74755710223693,0,1.53347582939207,1.43863732433941,1.62831433444473
1.22638778002744,0,1.53347582939207,1.43863732433941,1.62831433444473
1.53240722088129,0,1.53347582939207,1.43863732433941,1.62831433444473
1.66990736106223,0,1.53347582939207,1.43863732433941,1.62831433444473
2.46040091885808,0,1.53347582939207,1.43863732433941,1.62831433444473
1.97116178000706,0,1.53347582939207,1.43863732433941,1.62831433444473
2.69872284099636,0,1.53347582939207,1.43863732433941,1.62831433444473
1.1305648890386,0,1.53347582939207,1.43863732433941,1.62831433444473
1.83353965635043,0,1.53347582939207,1.43863732433941,1.62831433444473
1.41198692843788,0,1.53347582939207,1.43863732433941,1.62831433444473
1.711793595643,0,1.53347582939207,1.43863732433941,1.62831433444473
1.96467575412857,0,1.53347582939207,1.43863732433941,1.62831433444473
0.88387253186295,0,1.53347582939207,1.43863732433941,1.62831433444473
1.03087666036784,0,1.53347582939207,1.43863732433941,1.62831433444473
1.53444396005146,0,1.53347582939207,1.43863732433941,1.62831433444473
1.47162669849921,0,1.53347582939207,1.43863732433941,1.62831433444473
2.7820809322988,0,1.53347582939207,1.43863732433941,1.62831433444473
2.85689541453174,0,1.53347582939207,1.43863732433941,1.62831433444473
1.37921153713348,0,1.53347582939207,1.43863732433941,1.62831433444473
1.35730314150264,0,1.53347582939207,1.43863732433941,1.62831433444473
1.41271560618526,0,1.53347582939207,1.43863732433941,1.62831433444473
1.45372739463684,0,1.53347582939207,1.43863732433941,1.62831433444473
1.1763848834854,0,1.53347582939207,1.43863732433941,1.62831433444473
1.12483835652996,0,1.53347582939207,1.43863732433941,1.62831433444473
0.665472239846342,0,1.53347582939207,1.43863732433941,1.62831433444473
1.45790686176011,0,1.53347582939207,1.43863732433941,1.62831433444473
2.76289182843044,0,1.53347582939207,1.43863732433941,1.62831433444473
1.48000990220101,0,1.53347582939207,1.43863732433941,1.62831433444473
1.17835981941977,0,1.53347582939207,1.43863732433941,1.62831433444473
1.62478386292374,0,1.53347582939207,1.43863732433941,1.62831433444473
1.6175807440808,0,1.53347582939207,1.43863732433941,1.62831433444473
1.5618617434369,0,1.53347582939207,1.43863732433941,1.62831433444473
1.09011461655498,0,1.53347582939207,1.43863732433941,1.62831433444473
1.55552146474727,0,1.53347582939207,1.43863732433941,1.62831433444473
1.36943892951976,0,1.53347582939207,1.43863732433941,1.62831433444473
1.29557997496907,0,1.53347582939207,1.43863732433941,1.62831433444473
1.83816295926702,0,1.53347582939207,1.43863732433941,1.62831433444473
1.90793462000665,0,1.53347582939207,1.43863732433941,1.62831433444473
1.62986205352168,0,1.53347582939207,1.43863732433941,1.62831433444473
0.676999746458894,0,1.53347582939207,1.43863732433941,1.62831433444473
2.31018236014908,0,1.53347582939207,1.43863732433941,1.62831433444473
1.27428119915148,0,1.53347582939207,1.43863732433941,1.62831433444473
1.85869925139191,0,1.53347582939207,1.43863732433941,1.62831433444473
1.24728300169569,0,1.53347582939207,1.43863732433941,1.62831433444473
1.10615834916961,0,1.53347582939207,1.43863732433941,1.62831433444473
1.15487882634114,0,1.53347582939207,1.43863732433941,1.62831433444473
0.589784090909639,0,1.53347582939207,1.43863732433941,1.62831433444473
1.75443495550151,0,1.53347582939207,1.43863732433941,1.62831433444473
1.21290149928319,0,1.53347582939207,1.43863732433941,1.62831433444473
1.40495518402301,0,1.53347582939207,1.43863732433941,1.62831433444473
1.85122293490596,0,1.53347582939207,1.43863732433941,1.62831433444473
2.22031772620096,0,1.53347582939207,1.43863732433941,1.62831433444473
1.51230318287583,0,1.53347582939207,1.43863732433941,1.62831433444473
1.26729485319954,1,1.52799817351217,1.44612818220699,1.60986816481735
1.50615787545384,1,1.52799817351217,1.44612818220699,1.60986816481735
0.549417848241924,1,1.52799817351217,1.44612818220699,1.60986816481735
1.99597482476436,1,1.52799817351217,1.44612818220699,1.60986816481735
1.49241823712125,1,1.52799817351217,1.44612818220699,1.60986816481735
2.15204873381523,1,1.52799817351217,1.44612818220699,1.60986816481735
1.52422800132439,1,1.52799817351217,1.44612818220699,1.60986816481735
1.18459583160237,1,1.52799817351217,1.44612818220699,1.60986816481735
1.96290659307453,1,1.52799817351217,1.44612818220699,1.60986816481735
1.11827340715694,1,1.52799817351217,1.44612818220699,1.60986816481735
2.27339383326637,1,1.52799817351217,1.44612818220699,1.60986816481735
1.14479911727037,1,1.52799817351217,1.44612818220699,1.60986816481735
1.18813074090466,2,1.52252051763227,1.4509943305328,1.59404670473175
1.10144260836292,2,1.52252051763227,1.4509943305328,1.59404670473175
1.37500645719404,2,1.52252051763227,1.4509943305328,1.59404670473175
1.86127218706036,2,1.52252051763227,1.4509943305328,1.59404670473175
1.19980895173362,2,1.52252051763227,1.4509943305328,1.59404670473175
1.68110625479582,2,1.52252051763227,1.4509943305328,1.59404670473175
2.72264531056813,2,1.52252051763227,1.4509943305328,1.59404670473175
1.22902215151057,2,1.52252051763227,1.4509943305328,1.59404670473175
1.68204243443661,2,1.52252051763227,1.4509943305328,1.59404670473175
1.41163800763409,2,1.52252051763227,1.4509943305328,1.59404670473175
1.83258419917111,2,1.52252051763227,1.4509943305328,1.59404670473175
1.28870440294521,2,1.52252051763227,1.4509943305328,1.59404670473175
1.30618729862258,2,1.52252051763227,1.4509943305328,1.59404670473175
1.17488333825681,3,1.51704286175238,1.4519718087821,1.58211391472265
1.57432605735785,3,1.51704286175238,1.4519718087821,1.58211391472265
2.35397781332987,3,1.51704286175238,1.4519718087821,1.58211391472265
1.5720085109266,3,1.51704286175238,1.4519718087821,1.58211391472265
1.61811465977314,3,1.51704286175238,1.4519718087821,1.58211391472265
0.841928617682807,3,1.51704286175238,1.4519718087821,1.58211391472265
1.6449543279468,3,1.51704286175238,1.4519718087821,1.58211391472265
1.07616651638716,3,1.51704286175238,1.4519718087821,1.58211391472265
0.477816906470561,3,1.51704286175238,1.4519718087821,1.58211391472265
1.38858701904049,3,1.51704286175238,1.4519718087821,1.58211391472265
1.82819856251491,3,1.51704286175238,1.4519718087821,1.58211391472265
1.01902657191761,3,1.51704286175238,1.4519718087821,1.58211391472265
0.557723223846437,3,1.51704286175238,1.4519718087821,1.58211391472265
2.01982544301963,3,1.51704286175238,1.4519718087821,1.58211391472265
1.84675525222044,3,1.51704286175238,1.4519718087821,1.58211391472265
1.14768156729564,3,1.51704286175238,1.4519718087821,1.58211391472265
1.72505119666337,3,1.51704286175238,1.4519718087821,1.58211391472265
1.4603419020668,3,1.51704286175238,1.4519718087821,1.58211391472265
1.18758748810844,3,1.51704286175238,1.4519718087821,1.58211391472265
1.09181584818768,3,1.51704286175238,1.4519718087821,1.58211391472265
1.63851566031937,3,1.51704286175238,1.4519718087821,1.58211391472265
2.19845408025164,3,1.51704286175238,1.4519718087821,1.58211391472265
1.56341043165514,3,1.51704286175238,1.4519718087821,1.58211391472265
0.965140656218056,3,1.51704286175238,1.4519718087821,1.58211391472265
1.72733046709292,3,1.51704286175238,1.4519718087821,1.58211391472265
1.92099551411464,3,1.51704286175238,1.4519718087821,1.58211391472265
2.92482626136791,3,1.51704286175238,1.4519718087821,1.58211391472265
3.00848109021292,3,1.51704286175238,1.4519718087821,1.58211391472265
1.90786026533749,3,1.51704286175238,1.4519718087821,1.58211391472265
0.574789411125691,3,1.51704286175238,1.4519718087821,1.58211391472265
1.34328334124925,3,1.51704286175238,1.4519718087821,1.58211391472265
1.65663146948234,3,1.51704286175238,1.4519718087821,1.58211391472265
2.21446870164997,3,1.51704286175238,1.4519718087821,1.58211391472265
1.42095125737367,3,1.51704286175238,1.4519718087821,1.58211391472265
1.93795624133331,3,1.51704286175238,1.4519718087821,1.58211391472265
1.45352184004927,3,1.51704286175238,1.4519718087821,1.58211391472265
1.57255300292354,3,1.51704286175238,1.4519718087821,1.58211391472265
1.05366406640988,3,1.51704286175238,1.4519718087821,1.58211391472265
1.82082733819864,3,1.51704286175238,1.4519718087821,1.58211391472265
1.60934408651579,3,1.51704286175238,1.4519718087821,1.58211391472265
2.84200151657738,3,1.51704286175238,1.4519718087821,1.58211391472265
